tweet_id,timestamp,rating_numerator,rating_denominator,name,favorite_count,retweet_count,jpg_url,img_num,breed,confidence,stage
817777686764523521,2017-05-04 00:15:58,12.0,10,Milky,19646,4148,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,1,french_bulldog,0.254587,
817777686764523521,2017-05-03 19:26:06,13.0,10,Trooper,15496,3563,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,4,labrador_retriever,0.899086,
817777686764523521,2017-05-03 03:17:27,13.0,10,,18708,1601,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,1,golden_retriever,0.8955290000000001,puppo
817777686764523521,2017-05-02 00:04:57,12.0,10,,90544,30698,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg,1,malamute,0.216163,
817777686764523521,2017-05-01 15:58:40,13.0,10,,34092,13853,https://pbs.twimg.com/media/C-wLyufW0AA546I.jpg,1,Unidentifiable,0.0,
817777686764523521,2017-05-01 00:40:27,13.0,10,,15652,3541,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,1,golden_retriever,0.57812,doggo
817777686764523521,2017-04-30 00:02:42,13.0,10,Sophie,21679,4937,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,1,pembroke,0.987407,
817777686764523521,2017-04-28 23:57:28,12.0,10,Wyatt,15861,2967,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,1,golden_retriever,0.863874,
817777686764523521,2017-04-28 16:08:49,12.0,10,Rosie,16276,2635,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,1,french_bulldog,0.43258,
817777686764523521,2017-04-28 00:00:54,13.0,10,Thor,34592,10860,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,1,labrador_retriever,0.919832,
817777686764523521,2017-04-27 00:38:11,13.0,10,,5967,1683,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,3,malamute,0.8415969999999999,
